-16048, 101.40, -0.69
-14652, 101.40, -0.69
-13256, 101.40, -0.69
-11868, 101.40, -0.69
-6568, 87.41, -0.59
-5284, 87.41, -0.59
-3984, 87.41, -0.59
-2684, 87.41, -0.59
2520, 58.49, -0.40
3800, 58.49, -0.40
5088, 58.49, -0.40
6384, 58.49, -0.40
7672, 58.49, -0.40
12916, 36.01, -0.24
14236, 36.01, -0.24
15576, 36.01, -0.24
16912, 36.01, -0.24
18252, 36.01, -0.24
23492, 32.99, -0.22
24820, 32.99, -0.22
26156, 32.99, -0.22
27496, 32.99, -0.22
32740, 54.98, -0.37
-31464, 54.98, -0.37
-30112, 54.98, -0.37
-28764, 54.98, -0.37
-27404, 54.98, -0.37
-22156, 58.08, -0.39
-20832, 58.08, -0.39
-19432, 58.08, -0.39
-18088, 58.08, -0.39
-12860, 40.41, -0.27
-11532, 40.41, -0.27
-10176, 40.41, -0.27
-8836, 40.41, -0.27
-7532, 40.41, -0.27
-2304, 17.28, -0.12
-1012, 17.28, -0.12
284, 17.28, -0.12
1532, 17.28, -0.12
2824, 17.28, -0.12
8040, 2.30, -0.02
9256, 2.30, -0.02
10488, 2.30, -0.02
11768, 2.30, -0.02
16968, -17.04, 0.12
18292, -17.04, 0.12
19632, -17.04, 0.12
20976, -17.04, 0.12
22316, -17.04, 0.12
27556, -30.34, 0.21
28892, -30.34, 0.21
30240, -30.34, 0.21
31584, -30.34, 0.21
-32588, -30.34, 0.21
-27344, -23.75, 0.16
-26012, -23.75, 0.16
-24664, -23.75, 0.16
-23316, -23.75, 0.16
-18080, -23.48, 0.16
-16748, -23.48, 0.16
-15396, -23.48, 0.16
-14048, -23.48, 0.16
-12696, -23.48, 0.16
-7380, -40.65, 0.28
-6084, -40.65, 0.28
-4784, -40.65, 0.28
-3484, -40.65, 0.28
1720, -62.89, 0.43
3000, -62.89, 0.43
4304, -62.89, 0.43
5596, -62.89, 0.43
6888, -62.89, 0.43
12096, -67.15, 0.46
13432, -67.15, 0.46
14784, -67.15, 0.46
16136, -67.15, 0.46
17500, -67.15, 0.46
22720, -82.27, 0.56
24052, -82.27, 0.56
25400, -82.27, 0.56
26748, -82.27, 0.56
31980, -101.22, 0.69
-32184, -101.22, 0.69
-30776, -101.22, 0.69
-29368, -101.22, 0.69
-24072, -113.17, 0.77
-22692, -113.17, 0.77
-21272, -113.17, 0.77
-19856, -113.17, 0.77
-18452, -113.17, 0.77
-13120, -110.62, 0.75
-11736, -110.62, 0.75
-10324, -110.62, 0.75
-8904, -110.62, 0.75
-3636, -100.95, 0.69
-2300, -100.95, 0.69
-932, -100.95, 0.69
384, -100.95, 0.69
1684, -100.95, 0.69
6932, -94.02, 0.64
8220, -94.02, 0.64
9512, -94.02, 0.64
10804, -94.02, 0.64
16032, -96.84, 0.66
17356, -96.84, 0.66
18708, -96.84, 0.66
20044, -96.84, 0.66
21384, -96.84, 0.66
26660, -109.26, 0.74
28036, -109.26, 0.74
29440, -109.26, 0.74
30844, -109.26, 0.74
-29408, -124.19, 0.84
-28028, -124.19, 0.84
-26616, -124.19, 0.84
-25212, -124.19, 0.84
-23800, -124.19, 0.84
-18456, -134.79, 0.92
-17004, -134.79, 0.92
-15592, -134.79, 0.92
-14180, -134.79, 0.92
-8880, -136.41, 0.93
-7544, -136.41, 0.93
-6188, -136.41, 0.93
-4820, -136.41, 0.93
432, -135.06, 0.92
1708, -135.06, 0.92
3052, -135.06, 0.92
4404, -135.06, 0.92
5748, -135.06, 0.92
10976, -130.15, 0.89
12356, -130.15, 0.89
13764, -130.15, 0.89
15164, -130.15, 0.89
20448, -111.12, 0.76
21892, -111.12, 0.76
23292, -111.12, 0.76
24704, -111.12, 0.76
26108, -111.12, 0.76
31432, -96.50, 0.66
32752, -96.50, 0.66
-31440, -96.50, 0.66
-30092, -96.50, 0.66
-24832, -103.40, 0.70
-23460, -103.40, 0.70
-22072, -103.40, 0.70
-20672, -103.40, 0.70
-19280, -103.40, 0.70
-13908, -119.30, 0.81
-12536, -119.30, 0.81
-11128, -119.30, 0.81
-9732, -119.30, 0.81
-4460, -119.49, 0.81
-3128, -119.49, 0.81
-1768, -119.49, 0.81
-416, -119.49, 0.81
4764, -112.84, 0.77
6096, -112.84, 0.77
7448, -112.84, 0.77
8860, -112.84, 0.77
10208, -112.84, 0.77
15532, -100.12, 0.68
16908, -100.12, 0.68
18308, -100.12, 0.68
19712, -100.12, 0.68
25008, -79.19, 0.54
26336, -79.19, 0.54
27692, -79.19, 0.54
29092, -79.19, 0.54
30440, -79.19, 0.54
-29852, -68.80, 0.47
-28516, -68.80, 0.47
-27176, -68.80, 0.47
-25828, -68.80, 0.47
-20572, -59.48, 0.40
-19240, -59.48, 0.40
-17836, -59.48, 0.40
-16488, -59.48, 0.40
-15136, -59.48, 0.40
-9860, -58.31, 0.40
-8572, -58.31, 0.40
-7276, -58.31, 0.40
-5968, -58.31, 0.40
-756, -52.87, 0.36
540, -52.87, 0.36
1792, -52.87, 0.36
3092, -52.87, 0.36
4400, -52.87, 0.36
9576, -44.52, 0.30
10848, -44.52, 0.30
12188, -44.52, 0.30
13536, -44.52, 0.30
14880, -44.52, 0.30
20172, -27.82, 0.19
21500, -27.82, 0.19
22852, -27.82, 0.19
24192, -27.82, 0.19
29436, -11.07, 0.08
30760, -11.07, 0.08
32088, -11.07, 0.08
-32112, -11.07, 0.08
-30768, -11.07, 0.08
-25468, 4.01, -0.03
-24200, 4.01, -0.03
-22908, 4.01, -0.03
